개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3000000,202130000000300017,SH무악현대아파트,"서울특별시 종로구 통일로 246-11 (무악동, 무악현대아파트)",서울특별시 종로구 무악동 83 무악현대아파트,37.57541,126.9589,56,2008,기타,Y,N,,N,02-2148-3272,종로구 교통행정과,2026-05-18,U,2026-06-12 22:57:51,2026-06-11 17:47:15
3010000,202330100000300041,"청구역 2번 출구, 흥인초등학교",서울특별시 중구 청구로6길 11,서울특별시 중구 동화동 292-66,37.5605353,127.0134965,5,2003,거치형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:20:58
3010000,202330100000300035,청계천 베를린광장(한화빌딩 앞),서울특별시 중구 청계천로 86,서울특별시 중구 장교동 1,37.5667927,126.9881659,10,2016,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:21:42
3010000,202330100000300030,광희문,"서울특별시 중구 청구로 134, 건너(광희문 성곽) (신당동)",서울특별시 중구 신당동 236-318 건너(광희문 성곽),37.56366,127.0102,8,2020,단독형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:22:10
3010000,202330100000300054,한양공고앞 교차로,서울특별시 중구 퇴계로 352-1,서울특별시 중구 신당동 228-3,37.564596,127.010601,5,2021,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:19:18
3010000,202330100000300031,장충파출소,서울특별시 중구 동호로 261,서울특별시 중구 장충동2가 197-34,37.5588,127.00476,8,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:22:04
3010000,202330100000300029,"청계상가, 아카데미조명앞",서울특별시 중구 청계천로 160,서울특별시 중구 신당동 207-1,37.56806,126.9953,7,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:22:16
3010000,202330100000300047,약수역 10번 출구,서울특별시 중구 동호로 191,서울특별시 중구 신당동 361-4,37.5550423,127.010504,16,2009,거치형,N,Y,기계식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:20:05
3010000,202330100000300042,청구역 1번 출구,서울특별시 중구 다산로 191,서울특별시 중구 신당동 295-35,37.5605353,127.0134965,21,2003,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:20:51
3010000,202530100000300001,동대문역사문화공원역 12번 출구,서울특별시 중구 을지로 264 (을지로6가),서울특별시 중구 을지로6가 21-31 동대문패션TV,37.5660291,127.0071962,12,2025,단독형,N,Y,태양광식,N,02-3396-6215,중구청 교통행정과,2026-05-13,U,2026-07-10 22:57:51,2026-07-09 14:07:09
3010000,202330100000300032,청구역 3번 출구,서울특별시 중구 다산로 28길 2,서울특별시 중구 신당동 310-8,37.55977,127.01375,8,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:21:57
3010000,202330100000300038,쌍용더플래티넘서울역 앞,서울특별시 중구 청파로 456,서울특별시 중구 중림동 363,37.5597271,126.9690617,7,2015,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,U,2026-07-10 22:57:51,2026-07-09 14:10:44
3010000,202330100000300045,을지로4가역 1번 출구,서울특별시 중구 을지로 175-3,서울특별시 중구 을지로4가 61,37.5665447,126.9982717,8,2016,거치형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:20:22
3010000,202330100000300046,약수역 3번 출구,서울특별시 중구 동호로 180,서울특별시 중구 신당동 373-3,37.5543045,127.0109103,18,2009,거치형,N,Y,기계식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:20:13
3010000,202330100000300040,유락종합사회복지관 앞,서울특별시 중구 퇴계로 458,서울특별시 중구 신당동 160-1,37.5650977,127.0227492,7,2007,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:21:08
3010000,202330100000300053,한양중·고등학교 앞,서울특별시 중구 을지로 299,서울특별시 중구 신당동 224-2,37.5657425,127.0122216,35,2003,거치형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:19:26
3010000,202330100000300050,"서대문역 6번 출구, 농협중앙회",서울특별시 중구 통일로 120,서울특별시 중구 충정로1가 85,37.5656425,126.9671568,6,2006,단독형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:19:49
3010000,202330100000300033,"신당역 5번 출구, 신당파출소",서울특별시 중구 퇴계로 404,서울특별시 중구 신당동 100-2,37.5652,127.01647,10,2020,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:21:50
3010000,202330100000300039,신한L타워,서울특별시 중구 칠패로 37,서울특별시 중구 봉래동1가 25,37.5602354,126.9726019,12,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:21:17
3010000,202330100000300052,"동대입구역 2번 출구, 태극당앞",서울특별시 중구 동호로24길 7,서울특별시 중구 장충동2가 189-5,37.5594941,127.0058202,18,2003,단독형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:19:33
3010000,202330100000300037,서울중구청 앞,서울특별시 중구 창경궁로 17,서울특별시 중구 예관동 120-1,37.5614631,126.9962431,15,2021,단독형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:21:31
3010000,202330100000300044,을지로4가역 8번 출구,서울특별시 중구 창경궁로 46,서울특별시 중구 을지로4가 192,37.5662165,126.9983653,9,2006,거치형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:20:29
3010000,202530100000300002,시청역 11번 출구,"서울특별시 중구 서소문로 135, 연호빌딩 (서소문동)",서울특별시 중구 서소문동 21-1 연호빌딩,37.5641425,126.9759706,6,2025,단독형,N,Y,태양광식,N,02-3396-6215,중구청 교통행정과,2026-05-13,U,2026-07-10 22:57:51,2026-07-09 14:05:39
3010000,202330100000300048,"신당역 12번 출구,참바로병원",서울특별시 중구 다산로 258,서울특별시 중구 흥인동 86,37.565796,127.0163071,16,2006,거치형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:19:57
3010000,202330100000300043,을지로입구역7번 출구,서울특별시 중구 남대문로 81,서울특별시 중구 소공동 1,37.5653763,126.9826801,6,2006,단독형,N,N,,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:20:37
3010000,202330100000300051,버티고개역2번출구 앞,서울특별시 중구 다산로 56,서울특별시 중구 신당동 366-126,37.5483803,127.0079023,5,2006,거치형,N,Y,태양광식,N,02-3396-6215,서울특별시 중구청,2026-05-13,I,2026-05-15 18:45:05,2026-05-13 10:19:42
3020000,202530200000300038,이촌2동 새남터성당,서울특별시 용산구 이촌로 80-8 새남터성당 앞 이촌고가차도 하부,서울특별시 용산구 한강로3가 77-9,37.525242,126.957161,10,2021,휀스형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300027,용산구문화체육센터,서울특별시 용산구 백범로 350,서울특별시 용산구 문배동 19-2,37.537285,126.967825,10,2010,거치형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300012,이태원역 3번 출구,서울특별시 용산구 이태원로 177 이태원역 3번 출구,서울특별시 용산구 이태원동 119-23,37.534441,126.994466,5,2013,단독형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300047,신용산역 2번 출구,서울특별시 용산구 한강대로 신용산역 2번 출구,서울특별시 용산구 한강로2가 188-1,37.528594,126.967524,10,2002,거치형,N,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300064,숙대입구역 4번 출구,서울특별시 용산구 한강대로 숙대입구 4번 출구,서울특별시 용산구 남영동 19-8,37.544482,126.972286,7,2003,거치형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300043,삼각지역 7~8번 출구,서울특별시 용산구 한강대로185 삼각지역 7~8번 출구,서울특별시 용산구 한강로1가 273-4,37.535363,126.973397,7,2020,단독형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300017,이촌1동 명지종합상가 앞,서울특별시 용산구 이촌로 280 명지종합상가 앞,서울특별시 용산구 이촌동 300-15,37.518562,126.977922,10,2015,단독형,N,N,,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300037,이촌2동주민센터,서울특별시 용산구 이촌로18길 20,서울특별시 용산구 이촌동 206-2,37.526089,126.954733,5,2010,휀스형,N,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300019,이촌역 5번 출구,서울특별시 용산구 서빙고로 이촌역 5번 출구,서울특별시 용산구 용산동5가 19-551,37.522648,126.97328,10,2023,거치형,Y,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300013,이태원역 2번 출구,서울특별시 용산구 이태원로 177 이태원역 2번 출구,서울특별시 용산구 이태원동 119-23,37.53456,126.994271,5,2019,단독형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300046,신용산역 6번 출구,서울특별시 용산구 한강대로 신용산역 6번 출구,서울특별시 용산구 한강로2가 181-2,37.529788,126.968237,14,2012,거치형,Y,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300051,용산도서관,서울특별시 용산구 두텁바위로160,서울특별시 용산구 후암동 30-90,37.552433,126.9798,6,2024,단독형,N,N,,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300030,효창공원앞역 6번 출구,서울특별시 용산구 백범로 효창공원앞역 6번 출구,서울특별시 용산구 용문동 5-229,37.539258,126.961231,7,2012,거치형,Y,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300041,삼각지역 11번 출구,서울특별시 용산구 한강대로185 삼각지역 11번 출구,서울특별시 용산구 한강로1가 18-3,37.535805,126.974619,7,2003,휀스형,N,N,,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300010,한강진역 2번 출구,서울특별시 용산구 이태원로 287 한강진역 2번 출구,서울특별시 용산구 한남동 726-494,37.540503,127.001884,8,2019,단독형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300020,이촌역 4번 출구,서울특별시 용산구 이촌로71길 이촌역 4번 출구,서울특별시 용산구 이촌동 301-240,37.521922,126.973162,74,2019,거치형,Y,Y,기계식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300015,녹사평역 3번 출구,서울특별시 용산구 녹사평대로195 녹사평역 3번 출구,서울특별시 용산구 용산동4가 1-1,37.534515,126.986909,7,2001,거치형,Y,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300061,남영역 청파로방면,서울특별시 용산구 청파로 남영역 뒷편,서울특별시 용산구 원효로1가 113-1,37.541107,126.970952,14,2010,거치형,Y,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300023,이촌역 1번 출구,서울특별시 용산구 서빙고로 이촌역 1번 출구,서울특별시 용산구 용산동5가 19-479,37.522747,126.973546,10,2014,거치형,Y,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300054,후암시장삼거리,서울특별시 용산구 후암로 후암시장삼거리,서울특별시 용산구 후암동 63-3,37.550247,126.977223,7,2013,휀스형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300024,용산가족공원,서울특별시 용산구 서빙고로 137 공원 입구 좌측,서울특별시 용산구 용산동6가 93-2,37.520005,126.982441,15,2023,거치형,Y,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300055,서울역 12번 출구,서울특별시 용산구 한강대로 서울역 12번 출구,서울특별시 용산구 동자동 14-229,37.552147,126.972622,10,2019,단독형,N,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300001,보광나들목 입구 및 맞은편,서울특별시 용산구 서빙고로 보광동교차로,서울특별시 용산구 보광동 87-12,37.525081,127.002116,15,2019,거치형,Y,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300049,한강대교 북단 주민쉼터 앞,서울특별시 용산구 한강대로 한강대교 북단 주민쉼터 앞,서울특별시 용산구 한강로3가 40-873,37.522726,126.961677,13,2022,단독형,N,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300060,고려에이트리움 앞,서울특별시 용산구 한강대로 259,서울특별시 용산구 갈월동 101-49,37.541647,126.972669,16,2009,단독형,N,N,,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300033,삼성테마트 앞,서울특별시 용산구 원효로 51,서울특별시 용산구 원효로4가 179,37.533533,126.950007,5,2021,단독형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300057,삼일교회 앞,서울특별시 용산구 청파로 304 삼일교회 앞,서울특별시 용산구 청파동2가 119,37.546379,126.970521,10,2017,단독형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300004,한남역 1번 출구,서울특별시 용산구 독서당로6길 한남역 1번출구,서울특별시 용산구 한남동 511-8,37.529477,127.00791,10,2010,휀스형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300035,원효로3가 버스정류소,서울특별시 용산구 원효로 129 버스정류소,서울특별시 용산구 원효로3가 56-1,37.533995,126.957984,8,2019,거치형,Y,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300039,전쟁기념관,서울특별시 용산구 이태원로 29,서울특별시 용산구 용산동1가 8-3,37.534822,126.978083,16,2017,단독형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300044,삼각지역 2번 출구,서울특별시 용산구 한강대로185 삼각지역 2번 출구,서울특별시 용산구 한강로1가 239-1,37.534323,126.973113,7,2014,휀스형,N,Y,수동식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300002,한남나들목 입구,서울특별시 용산구 서빙고로 한남역교차로,서울특별시 용산구 한남동 557-58,37.528599,127.006535,40,2022,거치형,Y,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
3020000,202530200000300006,순천향대학병원 버스정류소,"서울특별시 용산구 한남대로 순천향대학병원, 한남오거리 버스정류소",서울특별시 용산구 한남동 705-8,37.535321,127.005938,10,2021,단독형,N,Y,태양광식,N,02-2199-7750,서울특별시 용산구청,2025-10-17,I,2026-05-15 18:45:05,2025-10-17 14:04:24
